consulta	nombre	categoria	direccion	pagina_web	telefono
constructora	Constructora el Portico S a	Constructoras	Cno Papudo-Zapallar 800 Papudo - V Región	NA	(56)332791393
constructora	Inmobiliaria Amankay S a	Constructoras	Carampangue 355 Valdivia - XIV Región	NA	(56)632249555
constructora	Inmobiliaria Socovesa Temuco S.A.	Constructoras	Villa Alegre 0 Padre las Casas - IX Región	NA	(56)452257551
constructora	Constructora Palacio Riesco S a	Constructoras	Cno Las Flores 9730 LAS Condes - RM	NA	(56)229541039
constructora	Ingenieria y Construcciones Hat S a	Constructoras	San Pío X 2460 PROVIDENCIA - RM	NA	(56)224210824
constructora	Inmobiliaria y Constructora Nexo S a	Constructoras	Carmencita 25 LAS Condes - RM	NA	(56)225719600
constructora	Soc Concesionaria de los Lagos S a	Constructoras	R 5 Sur 0 Llanquihue - X Región	WWW.SCLOSLAGOS.CL	(56)652423400
constructora	Contructora Emilio Sironvalle S.A.	Constructoras	Matías Cousiño 64 SANTIAGO - RM	WWW.SANTABEATRIZ.CL	(56)224267200
constructora	Extco Servicios Externos de Construccion S a	Constructoras	Nevería 4698 LAS Condes - RM	NA	(56)223671452
constructora	Ingenieria y Servicios Chile Sociedad An	Constructoras	Av Luis Durand 02125 Temuco - IX Región	NA	(56)996903590
constructora	Constructora Purranque S a	Constructoras	Av Ricardo Lyon 3557 ÑUÑOA - RM	WWW.GALCO.CL	(56)229555301
constructora	Soc Comercializadora y Constructora Canadian Rockport Tradin	Constructoras	Gaspar de Orense 854 QUINTA Normal - RM	WWW.ROCKPORT.CL	(56)225800205
constructora	Inserco S a	Constructoras	Cno Internacional 0 Concón - V Región	NA	(56)322814044
constructora	Salfa Construccion S.A.	Constructoras	Av Circunvalación Oriente 1055 Talca - VII Región	WWW.SALFACORP.COM	(56)712340386
constructora	Transicom S a	Constructoras	Orebro 365 ESTACIÓN Central - RM	NA	(56)227412504
constructora	Tucan Construcciones S a	Constructoras	San Alfonso 180 SAN Bernardo - RM	NA	(56)223783138
constructora	Paz Gestion Limitada	Constructoras	Av San Sebastián 2939 LAS Condes - RM	WWW.INVERPAZ.CL	(56)222052874
constructora	Maquinarias y Servicios Suiza S a	Constructoras	Las Industrias 2610 CONCHALÍ - RM	NA	(56)225516230
constructora	Constructora Colonial Santa Rosa S a	Constructoras	Av San Sebastián 2807 LAS Condes - RM	NA	(56)226354896
constructora	Rodriguez Construcciones S.A.	Constructoras	Montaña 732 Viña del Mar - V Región	NA	(56)322336776
constructora	Constructora Puerto Sur S a	Constructores	Angol 120 Concepción - VIII Región	WWW.PASCORP.CL	(56)412252465
constructora	Constructora Diagonal Paraguay S a	Constructoras	Av Diagonal Paraguay 41 SANTIAGO - RM	NA	(56)222221439
constructora	Constructora Centro Santa Lucia S.A.	Constructoras	Av San Sebastián 2839 LAS Condes - RM	WWW.PAZFROIMOVICH.CL	(56)227357352
constructora	Constructora Argomedo S.A.	Constructoras	Av Vicuña Mackenna 585 SANTIAGO - RM	NA	(56)226354287
constructora	Ingenieria y Construccion S a	Constructoras	Av Diagonal Paraguay 415 SANTIAGO - RM	NA	(56)222222188
constructora	Constructora Apasko Sociedad Anonima	Constructoras	Rosario Norte 555 LAS Condes - RM	NA	(56)224481262
constructora	Anabalon Castro Manuel Andres y Otro	Constructoras	Pje Franklin Delano Roosevelt 995 Coquimbo - IV Región	NA	(56)989489007
constructora	Constructora Handitu Limitada	Constructoras	Pje María 1466 SANTIAGO - RM	NA	(56)998997910
constructora	Constructora e Inmobiliaria Reyco LTDA.	Constructoras	Cno Troncal el Arrayan 1 Catemu - V Región	NA	(56)342631900
constructora	Constructora Umbrales LTDA.	Constructoras	Pje Manquehue Norte 1220 VITACURA - RM	WWW.UMBRALES.CL	(56)229540398
constructora	Constructora Austral	Constructoras	Pje Manuel Bulnes 3096 La Serena - IV Región	WWW.CONSTRUCTORACTUAL.CL	(56)512482195
constructora	Constructora Davin LTDA.	Constructoras	Pje 1 185 Quillota - V Región	NA	(56)332319094
constructora	Reparaciones y Fabricaciones Metalicas Limitada	Constructoras	Pje Tocumén 1354 Rancagua - VI Región	NA	(56)990992285
constructora	Soc Com Constructora Paisajismo y Transportes Sequoia LTDA.	Constructoras	Pje Exequiel Fernández 2472 MACUL - RM	NA	(56)227524161
constructora	Hym Remodelaciones	Constructores	Pje Canal La Corriente 2662 PUENTE Alto - RM	NA	(56)967425578
constructora	Contratistas R y M	Constructores	Estrella Blanca 4405 PEDRO Aguirre Cerda - RM	NA	(56)950441319
constructora	Mantencion y Techumbres Carlos	Constructores	Los Papayos 4891 La Serena - IV Región	NA	(56)985185724
constructora	Piedras Villarrica	Constructoras	Av Saturnino Epulef 1291 Villarrica - IX Región	www.piedrasvillarrica.cl	(56)986639245
constructora	Construcciones Cardenas	Constructores	Av Pisco 636 La Serena - IV Región	NA	(56)986510595
constructora	A & a Construcciones	Constructores	Av Luis Cruchaga 6538 Talcahuano - VIII Región	NA	(56)972889411
constructora	Lzapata Constructora	Constructores	Pje Los Verdales 6353 LA Florida - RM	NA	(56)974111432
constructora	Construcciones Por la C	Constructores	Pje 19 Norte B 930 Talca - VII Región	NA	(56)977393978
constructora	Construcciones Tahan	Constructores	Pje Lo Vásquez 3120 MAIPÚ - RM	NA	(56)999371660
constructora	Servicio de Construccion Leiva	Constructores	Caupolicán 10 Cabildo - V Región	NA	(56)977532108
constructora	Constructoras Gallardo	Constructoras	Pje La Aduana 990 ÑUÑOA - RM	www.construccioneshg.cl	(56)999737388
constructora	Constructora Inga LTDA.	Constructoras	Pje Centaurea 1352 LA Florida - RM	NA	(56)993321203
constructora	Grecia Decoraciones	Constructores	Valdivia 10 Viña del Mar - V Región	NA	(56)962388468
constructora	Ecosem Industrial LTDA.	Constructoras	Freire 728 Concepción - VIII Región	www.ecosemservicios.cl	(56)412156271
constructora	Servicios de Construcciones Zerene	Constructores	Pje 1 860 Talcahuano - VIII Región	NA	(56)992086070
constructora	Araya Construcciones	Constructores	Errázuriz 2 Coquimbo - IV Región	NA	(56)995678070
constructora	Salbeseg E.I.R.L.	Constructoras	Ps Rosa Rodríguez Riquelme 1375 SANTIAGO - RM	NA	(56)965783658
constructora	Servicon Rep	Constructores	El Maqui 3140 Viña del Mar - V Región	www.serviconrep.cl	(56)954074623
constructora	Servicios de Construcciones Hmp	Constructores	Pje Augusto del Mar 750 Cartagena - V Región	NA	(56)978188624
constructora	Construcciones M&M Maturana	Constructores	Pje Estación Ignao 0395 PUENTE Alto - RM	NA	(56)983074831
constructora	Araya Construcciones	Constructores	Parcela 3 Punta Arenas - XII Región	NA	(56)973603781
constructora	R&D Construcciones	Constructores	Argentina 78 Talcahuano - VIII Región	NA	(56)974331051
constructora	Construcciones Boanerges Mauricio	Constructores	Vista al Mar 270 Valparaíso - V Región	www.construccionesboanergesmauricio.cl	(56)972637087
constructora	Calle Obispo Larrain 0150	Constructores	Obispo Larraín 0150 Rancagua - VI Región	NA	(56)989725816
constructora	Servicios de Construcciones A.M.V	Constructores	Pje Esmeralda 3550 Chiguayante - VIII Región	www.serviciosdeconstruccionesamv.cl	(56)974199761
constructora	Gesm Ingeniería & Construcción	Constructores	Pje Zapiga 1977 MAIPÚ - RM	NA	(56)991762949
constructora	Construcciones Jose Carrillo	Constructores	Pje Pasaje M 2178 SAN Ramón - RM	NA	(56)988571884
constructora	Construcciones Mar	Constructores	Pje Cerro Chacaya 8531 Antofagasta - II Región	NA	(56)956338875
constructora	Construcciones Loaiza	Constructores	Pje Chelín 10 Puerto Montt - X Región	NA	(56)652757944
constructora	Construcciones Antipan	Constructores	Pje Puerto Cristal 2166 Temuco - IX Región	NA	(56)956521441
constructora	Techos y Tejas	Constructores	Pje San Carlos 2489 PEÑALOLÉN - RM	www.techosytejas.cl	(56)994001958
constructora	M3 Construcciones LTDA.	Constructores	Av Providencia 1102 PROVIDENCIA - RM	www.m3construccion.cl	(56)966976933
constructora	Construcciones Rodrigo	Constructores	Carlos Condell 1520 Copiapó - III Región	NA	(56)951095894
constructora	Construcciones Cabrera	Constructores	Pje Los Franciscanos Sur 525 MAIPÚ - RM	www.construccionescabrera.cl	(56)983934510
constructora	Fullguet	Constructores	Pje Nueva Pisagua 656 Villa Alemana - V Región	www.fullget.cl	(56)961707609
constructora	Maestro Guido	Constructores	Av Jorge Alessandri 0 Puerto Montt - X Región	NA	(56)981536479
constructora	Galtor S.A	Constructoras	Pje 6 2602 Hualpén - VIII Región	www.galtorsa.cl	(56)964345197
constructora	Construcciones León	Constructores	Dipda. L. Rodríguez 7011 PEÑALOLÉN - RM	NA	(56)965635540
constructora	Construccion Vergara	Constructores	Pje Mayo 1360 SAN Ramón - RM	NA	(56)976589933
constructora	Construcciones Monje	Constructores	Pje Cerro Mesilla 2535 PEÑAFLOR - RM	www.construccionesmonje.cl	(56)981790399
constructora	Instal Chile	Constructores	Pje Estación Coquimbo 620 Antofagasta - II Región	NA	(56)985047666
constructora	Marileo Construcciones	Constructores	Libertad 0 Victoria - IX Región	NA	(56)983394380
constructora	Construcciones Luis Reyes	Constructores	Valparaíso 1046 Tomé - VIII Región	www.construccionesluisreyes.cl	(56)959951214
constructora	Sociedad de Importaciones R.I.M.M. Spa	Constructoras	Av Valparaíso 425 Viña del Mar - V Región	www.importadoresrimm.com	(56)987807603
constructora	Jca	Constructores	Av Viento Puelche 0 Algarrobo - V Región	NA	(56)997566339
constructora	Dima Construccion	Constructoras	Yumbel 360 Copiapó - III Región	NA	(56)522249967
constructora	Construcciones Jakson	Constructores	Av Las Lobelias 2204 LA Florida - RM	NA	(56)953990932
constructora	J&C LTDA.	Constructores	Antonio de la Fuente 21 Talcahuano - VIII Región	NA	(56)977639841
constructora	Lyh Construcciones Sotomayo	Constructores	Lib. B. O'Higgins 651 Temuco - IX Región	NA	(56)972417270
constructora	Construcciones Sepulveda	Constructores	Pje Navarro 6 Valparaíso - V Región	NA	(56)999370547
constructora	Fworks	Constructoras	Los Albatros 2144 Puerto Montt - X Región	NA	(56)989617851
constructora	Victor Aguilera	Constructores	Pje Diana 1679 CERRO Navia - RM	NA	(56)972849198
constructora	Constructora Vargmontt	Constructoras	Pje 5 0 Puerto Montt - X Región	www.constructoravargmontt.cl	(56)971085912
constructora	Construcciones Castel	Constructores	Av Coigüe 256 Concepción - VIII Región	NA	(56)959936786
constructora	Constructora R.	Constructores	Fresia 768 Viña del Mar - V Región	NA	(56)956229000
constructora	Fqp Metal Design	Constructores	Toconce 1510 LAS Condes - RM	NA	(56)978432724
constructora	Servicios de Construccion Opazo	Constructoras	Manutara 892 Antofagasta - II Región	www.serviciosdeconstruccionopazo.cl	(56)951202625
constructora	Construcciones Cañete	Constructores	Los Maitenes 6075 ESTACIÓN Central - RM	NA	(56)957809506
constructora	Constructora Kennedy	Constructores	Parcela 21 Requinoa - VI Región	NA	(56)951585385
constructora	Casas Bupas	Constructores	Av Sargento Menadier 2750 PUENTE Alto - RM	NA	(56)997239242
constructora	Vectra Ingeniería y Construcción LTDA.	Constructoras	Fco. de Villagra 106 ÑUÑOA - RM	www.vectra-ingenieria.cl	(56)228333145
constructora	Constructora Rojas Suazo Spa	Constructoras	Ps Ahumada 312 SANTIAGO - RM	www.rseirl.cl	(56)953076041
constructora	Construcciones Rios Andrade	Constructores	José Fco. Vergara 3033 Iquique - I Región	NA	(56)984465755
constructora	Sociedad Constructora Jmacc Limitada	Constructoras	General Cruz 15 Temuco - IX Región	NA	(56)452276775
constructora	Frontanilla y Orellana Limitada	Constructoras	Las Rosas 2372 Iquique - I Región	NA	(56)572343081
constructora	Constructora Origen LTDA.	Constructoras	Merced 380 SANTIAGO - RM	NA	(56)227845192
constructora	Constructora Ictinos Limitada	Constructoras	Galvarino Gallardo 1520 PROVIDENCIA - RM	WWW.CONSTRUCTORAICTINOS.CL	(56)223467575
constructora	Ingenieria y Construccion Isla del Sur Ltda	Constructoras	Av Bordemar 2707 Castro - X Región	WWW.ISLADELSUR.CL	(56)652533059
constructora	Construcciones Madeparr Limitada	Constructoras	Villaseca 853 BUIN - RM	NA	(56)998547401
constructora	Constructora y Consultora Limitada	Constructoras	Santa Mercedes 13589 SAN Bernardo - RM	NA	(56)225288930
constructora	Ingenieria y Construccion Tile Limitada	Constructoras	Hernando de Aguirre 1591 PROVIDENCIA - RM	NA	(56)228553600
constructora	Constructora Keeping Service Inc Limitada	Constructoras	Emiliano Figueroa 8873 SAN Ramón - RM	NA	(56)225471048
constructora	Constructora e Inmobiliaria Vadelco Limitada	Constructoras	Av Los Conquistadores 1700 PROVIDENCIA - RM	NA	(56)223330441
constructora	Transporte Orellana y CIA. LTDA.	Constructoras	Pje Las Lluvias 1643 LA Florida - RM	WWW.CONSTRUCCIONESVISUAL.CL	(56)995382728
constructora	Constructora y Maestranza Torcazas LTDA.	Constructoras	Buenaventura 1953 VITACURA - RM	NA	(56)222418734
constructora	Constructora e Inmobiliaria Santa Ana Limitada	Constructoras	Urmeneta 305 Puerto Montt - X Región	NA	(56)652435905
constructora	Constructora e Inmobiliaria Alicahue LTDA.	Constructoras	Enrique Olivares 384 LA Florida - RM	WWW.INMOBILIARIAALICAHUE.CL	(56)222819012
constructora	Robles e Hijos y CIA. LTDA.	Constructores	Reyes Católicos 1071 PUENTE Alto - RM	NA	(56)228494268
constructora	Francisco Jimenez y Compania Limitada	Constructoras	Las Verónicas 9656 EL Bosque - RM	NA	(56)225276466
constructora	Constructora Roudergue y Andias Limitada	Constructoras	Av Arturo Prat 1242 Concepción - VIII Región	NA	(56)992342399
constructora	Soc Minera y Constructura Ltda	Constructoras	Patricio Lynch 548 Iquique - I Región	NA	(56)572527350
constructora	Constructora Libon LTDA.	Constructoras	Av Las Tórtolas 4300 PIRQUE - RM	NA	(56)228546736
constructora	Prefabricados y Construcciones Modulares S.A.	Constructoras	Caupolicán 353 Los Angeles - VIII Región	NA	(56)432630941
constructora	Soc Constructora y Servicios Gic Limitada	Constructoras	Pje Los Troncos 01324 Temuco - IX Región	NA	(56)452741004
constructora	Empresa Constructora Sankan LTDA.	Constructoras	Av 21 de Mayo 101 Arica - XV Región	NA	(56)582583190
constructora	Asesorias Generales de Construccion Limitada	Constructoras	Av Manquehue Norte 69 LAS Condes - RM	NA	(56)224155752
constructora	Constructora e Inmobiliaria Sava Limitada	Constructoras	Pje Eugenio Aparicio 1042 El Quisco - V Región	NA	(56)352474796
constructora	Empresa de Servicios Generales Ltda	Constructoras	Av Argentina 2615 Antofagasta - II Región	NA	(56)552281085
constructora	Constructora Manuel Vargas e Hija Limitada	Constructoras	Oidor Rivera 8500 PUDAHUEL - RM	NA	(56)226438663
constructora	Confayer Construcciones Limitada	Constructoras	Punta Arenosa 13507 LA Pintana - RM	NA	(56)990880771
constructora	Soc Inmobiliaria y Constructora las Encinas Ltda	Constructoras	Golf L. de La Dehesa 8333 LO Barnechea - RM	NA	(56)222424322
constructora	Sociedad Comercial Inmobiliaria de Servicios Mineria Maquina	Constructoras	Av Vallenar 703 Copiapó - III Región	NA	(56)522240771
constructora	Inmobiliaria el Cedro S a	Constructoras	Hdo. de Magallanes 962 LAS Condes - RM	NA	(56)222299682
constructora	Arquitectura y Construccion Dyg Limitada	Constructoras	Colonia 598 VITACURA - RM	NA	(56)222427670
constructora	Inmobiliaria y Constructora Dalcahue Lim	Constructoras	Av Isidora Goyenechea 2939 LAS Condes - RM	NA	(56)226385799
constructora	Constructora el Tamarugo Limitada	Constructoras	Suárez Mujica 2910 ÑUÑOA - RM	NA	(56)223423969
constructora	Constructora e Inmobiliaria Inverspain Chile LTDA.	Constructoras	Av Presidente Kennedy 3842 VITACURA - RM	WWW.CONSTRUCTORAINVERSPAIN.CL	(56)224943763
constructora	Empresa Constructora Arconsur Arquitectura y Construccion Su	Constructoras	Aníbal Pinto 1227 Concepción - VIII Región	NA	(56)412216120
constructora	Sociedad Constructora e Inversiones Arvense LTDA.	Constructoras	Don Carlos 2939 LAS Condes - RM	WWW.JCP.CL	(56)222330245
constructora	Machiels Building Solutions Chile Sur S.A.	Constructores	Lomas San Sebastián 0 Concepción - VIII Región	WWW.MBSCHILE.COM	(56)412109211
constructora	Marco Antonio Diaz Arancibia Construcciones E.I.R.L.	Constructores	Pje El Plomo 568 TALAGANTE - RM	NA	(56)968480581
constructora	Servicios Integrales en Construccion Sinco Limitada	Constructores	Matías Cousiño 150 SANTIAGO - RM	WWW.SINCOLTDA.CL	(56)995141798
constructora	Sociedad Inmobiliaria Urbaniz.Y Constructora Guaiquillo Uno	Constructoras	Agustinas 814 SANTIAGO - RM	www.metropolitana.cl	(56)226398020
constructora	Empresa Constructora e Inmobiliaria Crv S.A.	Constructoras	Parcela 2 Talca - VII Región	www.crvsa.cl	(56)712613744
constructora	Ingenieria y Construccion los Alamos	Constructoras	Los Carpinteros 1030 Coquimbo - IV Región	NA	(56)512543310
constructora	Obra Construcciones E.I.R.L.	Constructoras	General Flores 20 PROVIDENCIA - RM	www.eoc.cl	(56)222366453
constructora	Ingespacio Constructora Victor Montoya E.I.R.L	Constructoras	Av Eliodoro Yáñez 1649 PROVIDENCIA - RM	www.ingespacio.cl	(56)229462401
constructora	Rocay CIA. Ltda.Juan	Constructoras	Enrique Soro 521 San Pedro de la Paz - VIII Región	NA	(56)413224274
constructora	Meganet	Constructoras	Suecia 0119 PROVIDENCIA - RM	www.megamet.cl	(56)977695057
constructora	Constructora Anguiano	Constructoras	Cno Troncal 0 Quillota - V Región	NA	(56)993311910
constructora	R.C. Avalos y CIA.	Constructoras	Los Cactus 1018 Coquimbo - IV Región	NA	(56)985899223
constructora	Constructora Aguevec	Constructoras	Paso del Roble 362 LA Florida - RM	www.aguevec.cl	(56)222836969
constructora	Constructora Vilcun Eirl	Constructoras	Senador Estebanez 819 Temuco - IX Región	www.constructoravilcun.cl	(56)452269503
constructora	Kumelen LTDA.	Constructoras	Au Concepción-Talcahuano 8360 Concepción - VIII Región	www.kumelenltda.cl	(56)413172154
